Room 1:
  Tile: 78  | Grid: ( 0,  0) | Screen: ( 32,   0) | Depth: -16 | Prio: 0
  Tile: 10  | Grid: ( 8,  2) | Screen: (160,  16) | Depth:   8 | Prio: 1
  Tile: 41  | Grid: ( 8,  3) | Screen: (160,  24) | Depth:   8 | Prio: 1
  Tile: 42  | Grid: ( 0,  1) | Screen: ( 32,   8) | Depth:  12 | Prio: 0
  Tile: 10  | Grid: ( 0,  2) | Screen: ( 32,  16) | Depth:  12 | Prio: 0
  Tile: 10  | Grid: ( 0,  3) | Screen: ( 32,  24) | Depth:  12 | Prio: 0
  Tile: 41  | Grid: ( 0,  4) | Screen: ( 32,  32) | Depth:  12 | Prio: 0
  Tile: 42  | Grid: ( 1,  0) | Screen: ( 48,   0) | Depth:  12 | Prio: 0
  Tile: 10  | Grid: ( 1,  1) | Screen: ( 48,   8) | Depth:  12 | Prio: 0
  Tile: 10  | Grid: ( 1,  2) | Screen: ( 48,  16) | Depth:  12 | Prio: 0
  Tile: 41  | Grid: ( 1,  3) | Screen: ( 48,  24) | Depth:  12 | Prio: 0
  Tile: 10  | Grid: ( 2,  0) | Screen: ( 64,   0) | Depth:  12 | Prio: 0
  Tile: 10  | Grid: ( 2,  1) | Screen: ( 64,   8) | Depth:  12 | Prio: 0
  Tile: 41  | Grid: ( 2,  2) | Screen: ( 64,  16) | Depth:  12 | Prio: 0
  Tile: 10  | Grid: ( 3,  0) | Screen: ( 80,   0) | Depth:  12 | Prio: 0
  Tile: 41  | Grid: ( 3,  1) | Screen: ( 80,   8) | Depth:  12 | Prio: 0
  Tile: 41  | Grid: ( 4,  0) | Screen: ( 96,   0) | Depth:  12 | Prio: 0
  Tile: 44  | Grid: ( 9,  0) | Screen: (176,   0) | Depth:  12 | Prio: 0
  Tile: 7   | Grid: (11,  0) | Screen: (208,   0) | Depth:  12 | Prio: 0
  Tile: 8   | Grid: (12,  0) | Screen: (224,   0) | Depth:  12 | Prio: 0
  Tile: 7   | Grid: (12,  1) | Screen: (224,   8) | Depth:  12 | Prio: 0
  Tile: 7   | Grid: (13,  0) | Screen: (240,   0) | Depth:  12 | Prio: 0
  Tile: 8   | Grid: (13,  1) | Screen: (240,   8) | Depth:  12 | Prio: 0
  Tile: 7   | Grid: (13,  2) | Screen: (240,  16) | Depth:  12 | Prio: 0
  Tile: 8   | Grid: (14,  0) | Screen: (256,   0) | Depth:  12 | Prio: 0
  Tile: 7   | Grid: (14,  1) | Screen: (256,   8) | Depth:  12 | Prio: 0
  Tile: 8   | Grid: (14,  2) | Screen: (256,  16) | Depth:  12 | Prio: 0
  Tile: 7   | Grid: (14,  3) | Screen: (256,  24) | Depth:  12 | Prio: 0
  Tile: 8   | Grid: (15,  1) | Screen: (272,   8) | Depth:  12 | Prio: 0
  Tile: 7   | Grid: (15,  2) | Screen: (272,  16) | Depth:  12 | Prio: 0
  Tile: 8   | Grid: (15,  3) | Screen: (272,  24) | Depth:  12 | Prio: 0
  Tile: 7   | Grid: (15,  4) | Screen: (272,  32) | Depth:  12 | Prio: 0
  Tile: 44  | Grid: (11,  0) | Screen: (208,   0) | Depth:  12 | Prio: 1
  Tile: 11  | Grid: (12,  0) | Screen: (224,   0) | Depth:  12 | Prio: 1
  Tile: 44  | Grid: (12,  1) | Screen: (224,   8) | Depth:  12 | Prio: 1
  Tile: 11  | Grid: (13,  0) | Screen: (240,   0) | Depth:  12 | Prio: 1
  Tile: 11  | Grid: (13,  1) | Screen: (240,   8) | Depth:  12 | Prio: 1
  Tile: 44  | Grid: (13,  2) | Screen: (240,  16) | Depth:  12 | Prio: 1
  Tile: 46  | Grid: (14,  0) | Screen: (256,   0) | Depth:  12 | Prio: 1
  Tile: 11  | Grid: (14,  1) | Screen: (256,   8) | Depth:  12 | Prio: 1
  Tile: 11  | Grid: (14,  2) | Screen: (256,  16) | Depth:  12 | Prio: 1
  Tile: 44  | Grid: (14,  3) | Screen: (256,  24) | Depth:  12 | Prio: 1
  Tile: 46  | Grid: (15,  1) | Screen: (272,   8) | Depth:  12 | Prio: 1
  Tile: 11  | Grid: (15,  2) | Screen: (272,  16) | Depth:  12 | Prio: 1
  Tile: 11  | Grid: (15,  3) | Screen: (272,  24) | Depth:  12 | Prio: 1
  Tile: 44  | Grid: (15,  4) | Screen: (272,  32) | Depth:  12 | Prio: 1
  Tile: 86  | Grid: ( 5,  0) | Screen: (112,   0) | Depth:  14 | Prio: 0
  Tile: 88  | Grid: ( 5,  1) | Screen: (112,   8) | Depth:  14 | Prio: 0
  Tile: 88  | Grid: ( 5,  2) | Screen: (112,  16) | Depth:  14 | Prio: 0
  Tile: 88  | Grid: ( 5,  3) | Screen: (112,  24) | Depth:  14 | Prio: 0
  Tile: 8   | Grid: (10,  0) | Screen: (192,   0) | Depth:  14 | Prio: 0
  Tile: 7   | Grid: (10,  1) | Screen: (192,   8) | Depth:  14 | Prio: 0
  Tile: 8   | Grid: (10,  2) | Screen: (192,  16) | Depth:  14 | Prio: 0
  Tile: 7   | Grid: (10,  3) | Screen: (192,  24) | Depth:  14 | Prio: 0
  Tile: 88  | Grid: ( 5,  4) | Screen: (112,  32) | Depth:  14 | Prio: 1
  Tile: 88  | Grid: ( 5,  5) | Screen: (112,  40) | Depth:  14 | Prio: 1
  Tile: 89  | Grid: ( 5,  6) | Screen: (112,  48) | Depth:  14 | Prio: 1
  Tile: 125 | Grid: (10,  0) | Screen: (192,   0) | Depth:  14 | Prio: 1
  Tile: 127 | Grid: (10,  1) | Screen: (192,   8) | Depth:  14 | Prio: 1
  Tile: 127 | Grid: (10,  2) | Screen: (192,  16) | Depth:  14 | Prio: 1
  Tile: 127 | Grid: (10,  3) | Screen: (192,  24) | Depth:  14 | Prio: 1
  Tile: 8   | Grid: (10,  4) | Screen: (192,  32) | Depth:  14 | Prio: 1
  Tile: 7   | Grid: (10,  5) | Screen: (192,  40) | Depth:  14 | Prio: 1
  Tile: 107 | Grid: (10,  6) | Screen: (192,  48) | Depth:  14 | Prio: 1
  Tile: 127 | Grid: (10,  4) | Screen: (192,  32) | Depth:  14 | Prio: 2
  Tile: 127 | Grid: (10,  5) | Screen: (192,  40) | Depth:  14 | Prio: 2
  Tile: 128 | Grid: (10,  6) | Screen: (192,  48) | Depth:  14 | Prio: 2
  Tile: 8   | Grid: (11,  1) | Screen: (208,   8) | Depth:  16 | Prio: 0
  Tile: 7   | Grid: (11,  2) | Screen: (208,  16) | Depth:  16 | Prio: 0
  Tile: 8   | Grid: (11,  3) | Screen: (208,  24) | Depth:  16 | Prio: 0
  Tile: 7   | Grid: (11,  4) | Screen: (208,  32) | Depth:  16 | Prio: 0
  Tile: 8   | Grid: (12,  2) | Screen: (224,  16) | Depth:  16 | Prio: 0
  Tile: 7   | Grid: (12,  3) | Screen: (224,  24) | Depth:  16 | Prio: 0
  Tile: 8   | Grid: (12,  4) | Screen: (224,  32) | Depth:  16 | Prio: 0
  Tile: 7   | Grid: (12,  5) | Screen: (224,  40) | Depth:  16 | Prio: 0
  Tile: 8   | Grid: (13,  3) | Screen: (240,  24) | Depth:  16 | Prio: 0
  Tile: 7   | Grid: (13,  4) | Screen: (240,  32) | Depth:  16 | Prio: 0
  Tile: 8   | Grid: (13,  5) | Screen: (240,  40) | Depth:  16 | Prio: 0
  Tile: 7   | Grid: (13,  6) | Screen: (240,  48) | Depth:  16 | Prio: 0
  Tile: 8   | Grid: (14,  4) | Screen: (256,  32) | Depth:  16 | Prio: 0
  Tile: 7   | Grid: (14,  5) | Screen: (256,  40) | Depth:  16 | Prio: 0
  Tile: 8   | Grid: (14,  6) | Screen: (256,  48) | Depth:  16 | Prio: 0
  Tile: 7   | Grid: (14,  7) | Screen: (256,  56) | Depth:  16 | Prio: 0
  Tile: 7   | Grid: (15,  0) | Screen: (272,   0) | Depth:  16 | Prio: 0
  Tile: 8   | Grid: (15,  5) | Screen: (272,  40) | Depth:  16 | Prio: 0
  Tile: 7   | Grid: (15,  6) | Screen: (272,  48) | Depth:  16 | Prio: 0
  Tile: 8   | Grid: (15,  7) | Screen: (272,  56) | Depth:  16 | Prio: 0
  Tile: 7   | Grid: (15,  8) | Screen: (272,  64) | Depth:  16 | Prio: 0
  Tile: 8   | Grid: (11,  5) | Screen: (208,  40) | Depth:  16 | Prio: 1
  Tile: 7   | Grid: (11,  6) | Screen: (208,  48) | Depth:  16 | Prio: 1
  Tile: 107 | Grid: (11,  7) | Screen: (208,  56) | Depth:  16 | Prio: 1
  Tile: 8   | Grid: (12,  6) | Screen: (224,  48) | Depth:  16 | Prio: 1
  Tile: 7   | Grid: (12,  7) | Screen: (224,  56) | Depth:  16 | Prio: 1
  Tile: 107 | Grid: (12,  8) | Screen: (224,  64) | Depth:  16 | Prio: 1
  Tile: 8   | Grid: (13,  7) | Screen: (240,  56) | Depth:  16 | Prio: 1
  Tile: 7   | Grid: (13,  8) | Screen: (240,  64) | Depth:  16 | Prio: 1
  Tile: 8   | Grid: (14,  8) | Screen: (256,  64) | Depth:  16 | Prio: 1
  Tile: 7   | Grid: (14,  9) | Screen: (256,  72) | Depth:  16 | Prio: 1
  Tile: 8   | Grid: (15,  9) | Screen: (272,  72) | Depth:  16 | Prio: 1
  Tile: 7   | Grid: (15, 10) | Screen: (272,  80) | Depth:  16 | Prio: 1
  Tile: 34  | Grid: ( 0,  5) | Screen: ( 32,  40) | Depth:  18 | Prio: 0
  Tile: 35  | Grid: ( 0,  6) | Screen: ( 32,  48) | Depth:  18 | Prio: 0
  Tile: 35  | Grid: ( 0,  7) | Screen: ( 32,  56) | Depth:  18 | Prio: 0
  Tile: 100 | Grid: ( 0,  8) | Screen: ( 32,  64) | Depth:  18 | Prio: 0
  Tile: 34  | Grid: ( 1,  4) | Screen: ( 48,  32) | Depth:  18 | Prio: 0
  Tile: 35  | Grid: ( 1,  5) | Screen: ( 48,  40) | Depth:  18 | Prio: 0
  Tile: 35  | Grid: ( 1,  6) | Screen: ( 48,  48) | Depth:  18 | Prio: 0
  Tile: 100 | Grid: ( 1,  7) | Screen: ( 48,  56) | Depth:  18 | Prio: 0
  Tile: 34  | Grid: ( 2,  3) | Screen: ( 64,  24) | Depth:  18 | Prio: 0
  Tile: 35  | Grid: ( 2,  4) | Screen: ( 64,  32) | Depth:  18 | Prio: 0
  Tile: 35  | Grid: ( 2,  5) | Screen: ( 64,  40) | Depth:  18 | Prio: 0
  Tile: 100 | Grid: ( 2,  6) | Screen: ( 64,  48) | Depth:  18 | Prio: 0
  Tile: 34  | Grid: ( 3,  2) | Screen: ( 80,  16) | Depth:  18 | Prio: 0
  Tile: 35  | Grid: ( 3,  3) | Screen: ( 80,  24) | Depth:  18 | Prio: 0
  Tile: 35  | Grid: ( 3,  4) | Screen: ( 80,  32) | Depth:  18 | Prio: 0
  Tile: 100 | Grid: ( 3,  5) | Screen: ( 80,  40) | Depth:  18 | Prio: 0
  Tile: 34  | Grid: ( 4,  1) | Screen: ( 96,   8) | Depth:  18 | Prio: 0
  Tile: 35  | Grid: ( 4,  2) | Screen: ( 96,  16) | Depth:  18 | Prio: 0
  Tile: 35  | Grid: ( 4,  3) | Screen: ( 96,  24) | Depth:  18 | Prio: 0
  Tile: 100 | Grid: ( 4,  4) | Screen: ( 96,  32) | Depth:  18 | Prio: 0
  Tile: 42  | Grid: ( 0,  4) | Screen: ( 32,  32) | Depth:  18 | Prio: 1
  Tile: 36  | Grid: ( 0,  8) | Screen: ( 32,  64) | Depth:  18 | Prio: 1
  Tile: 4   | Grid: ( 0,  9) | Screen: ( 32,  72) | Depth:  18 | Prio: 1
  Tile: 3   | Grid: ( 0, 10) | Screen: ( 32,  80) | Depth:  18 | Prio: 1
  Tile: 99  | Grid: ( 0, 11) | Screen: ( 32,  88) | Depth:  18 | Prio: 1
  Tile: 42  | Grid: ( 1,  3) | Screen: ( 48,  24) | Depth:  18 | Prio: 1
  Tile: 36  | Grid: ( 1,  7) | Screen: ( 48,  56) | Depth:  18 | Prio: 1
  Tile: 4   | Grid: ( 1,  8) | Screen: ( 48,  64) | Depth:  18 | Prio: 1
  Tile: 3   | Grid: ( 1,  9) | Screen: ( 48,  72) | Depth:  18 | Prio: 1
  Tile: 99  | Grid: ( 1, 10) | Screen: ( 48,  80) | Depth:  18 | Prio: 1
  Tile: 42  | Grid: ( 2,  2) | Screen: ( 64,  16) | Depth:  18 | Prio: 1
  Tile: 36  | Grid: ( 2,  6) | Screen: ( 64,  48) | Depth:  18 | Prio: 1
  Tile: 4   | Grid: ( 2,  7) | Screen: ( 64,  56) | Depth:  18 | Prio: 1
  Tile: 3   | Grid: ( 2,  8) | Screen: ( 64,  64) | Depth:  18 | Prio: 1
  Tile: 99  | Grid: ( 2,  9) | Screen: ( 64,  72) | Depth:  18 | Prio: 1
  Tile: 42  | Grid: ( 3,  1) | Screen: ( 80,   8) | Depth:  18 | Prio: 1
  Tile: 36  | Grid: ( 3,  5) | Screen: ( 80,  40) | Depth:  18 | Prio: 1
  Tile: 4   | Grid: ( 3,  6) | Screen: ( 80,  48) | Depth:  18 | Prio: 1
  Tile: 3   | Grid: ( 3,  7) | Screen: ( 80,  56) | Depth:  18 | Prio: 1
  Tile: 99  | Grid: ( 3,  8) | Screen: ( 80,  64) | Depth:  18 | Prio: 1
  Tile: 42  | Grid: ( 4,  0) | Screen: ( 96,   0) | Depth:  18 | Prio: 1
  Tile: 36  | Grid: ( 4,  4) | Screen: ( 96,  32) | Depth:  18 | Prio: 1
  Tile: 4   | Grid: ( 4,  5) | Screen: ( 96,  40) | Depth:  18 | Prio: 1
  Tile: 3   | Grid: ( 4,  6) | Screen: ( 96,  48) | Depth:  18 | Prio: 1
  Tile: 99  | Grid: ( 4,  7) | Screen: ( 96,  56) | Depth:  18 | Prio: 1
  Tile: 3   | Grid: ( 0,  0) | Screen: ( 32,   0) | Depth:  20 | Prio: 0
  Tile: 4   | Grid: ( 0,  1) | Screen: ( 32,   8) | Depth:  20 | Prio: 1
  Tile: 3   | Grid: ( 0,  2) | Screen: ( 32,  16) | Depth:  20 | Prio: 1
  Tile: 99  | Grid: ( 0,  3) | Screen: ( 32,  24) | Depth:  20 | Prio: 1
  Tile: 4   | Grid: ( 1,  0) | Screen: ( 48,   0) | Depth:  20 | Prio: 1
  Tile: 3   | Grid: ( 1,  1) | Screen: ( 48,   8) | Depth:  20 | Prio: 1
  Tile: 99  | Grid: ( 1,  2) | Screen: ( 48,  16) | Depth:  20 | Prio: 1
  Tile: 3   | Grid: ( 2,  0) | Screen: ( 64,   0) | Depth:  20 | Prio: 1
  Tile: 99  | Grid: ( 2,  1) | Screen: ( 64,   8) | Depth:  20 | Prio: 1
  Tile: 99  | Grid: ( 3,  0) | Screen: ( 80,   0) | Depth:  20 | Prio: 1
  Tile: 118 | Grid: ( 9,  7) | Screen: (176,  56) | Depth:  20 | Prio: 1
  Tile: 9   | Grid: ( 9,  8) | Screen: (176,  64) | Depth:  20 | Prio: 1
  Tile: 11  | Grid: ( 9,  9) | Screen: (176,  72) | Depth:  20 | Prio: 1
  Tile: 11  | Grid: ( 9, 10) | Screen: (176,  80) | Depth:  20 | Prio: 1
  Tile: 44  | Grid: ( 9, 11) | Screen: (176,  88) | Depth:  20 | Prio: 1
  Tile: 9   | Grid: (10,  7) | Screen: (192,  56) | Depth:  20 | Prio: 1
  Tile: 9   | Grid: (10,  8) | Screen: (192,  64) | Depth:  20 | Prio: 1
  Tile: 10  | Grid: (10,  9) | Screen: (192,  72) | Depth:  20 | Prio: 1
  Tile: 10  | Grid: (11,  8) | Screen: (208,  64) | Depth:  20 | Prio: 1
  Tile: 10  | Grid: (11,  9) | Screen: (208,  72) | Depth:  20 | Prio: 1
  Tile: 119 | Grid: (12,  5) | Screen: (224,  40) | Depth:  20 | Prio: 1
  Tile: 46  | Grid: ( 9,  8) | Screen: (176,  64) | Depth:  20 | Prio: 2
  Tile: 42  | Grid: (10,  8) | Screen: (192,  64) | Depth:  20 | Prio: 2
  Tile: 118 | Grid: (11,  5) | Screen: (208,  40) | Depth:  20 | Prio: 2
  Tile: 9   | Grid: (11,  6) | Screen: (208,  48) | Depth:  20 | Prio: 2
  Tile: 9   | Grid: (11,  7) | Screen: (208,  56) | Depth:  20 | Prio: 2
  Tile: 9   | Grid: (12,  6) | Screen: (224,  48) | Depth:  20 | Prio: 2
  Tile: 10  | Grid: (12,  7) | Screen: (224,  56) | Depth:  20 | Prio: 2
  Tile: 10  | Grid: (12,  8) | Screen: (224,  64) | Depth:  20 | Prio: 2
  Tile: 118 | Grid: (10,  6) | Screen: (192,  48) | Depth:  20 | Prio: 3
  Tile: 42  | Grid: (11,  7) | Screen: (208,  56) | Depth:  20 | Prio: 3
  Tile: 42  | Grid: (12,  6) | Screen: (224,  48) | Depth:  20 | Prio: 3
  Tile: 53  | Grid: ( 0, 12) | Screen: ( 32,  96) | Depth:  28 | Prio: 1
  Tile: 51  | Grid: ( 1, 11) | Screen: ( 48,  88) | Depth:  28 | Prio: 1
  Tile: 52  | Grid: ( 1, 12) | Screen: ( 48,  96) | Depth:  28 | Prio: 1
  Tile: 53  | Grid: ( 1, 13) | Screen: ( 48, 104) | Depth:  28 | Prio: 1
  Tile: 51  | Grid: ( 2, 12) | Screen: ( 64,  96) | Depth:  28 | Prio: 1
  Tile: 52  | Grid: ( 2, 13) | Screen: ( 64, 104) | Depth:  28 | Prio: 1
  Tile: 53  | Grid: ( 2, 14) | Screen: ( 64, 112) | Depth:  28 | Prio: 1
  Tile: 51  | Grid: ( 3, 13) | Screen: ( 80, 104) | Depth:  28 | Prio: 1
  Tile: 52  | Grid: ( 3, 14) | Screen: ( 80, 112) | Depth:  28 | Prio: 1
  Tile: 53  | Grid: ( 3, 15) | Screen: ( 80, 120) | Depth:  28 | Prio: 1
  Tile: 51  | Grid: ( 0, 10) | Screen: ( 32,  80) | Depth:  28 | Prio: 2
  Tile: 52  | Grid: ( 0, 11) | Screen: ( 32,  88) | Depth:  28 | Prio: 2
  Tile: 118 | Grid: ( 5, 11) | Screen: (112,  88) | Depth:  30 | Prio: 1
  Tile: 9   | Grid: ( 5, 12) | Screen: (112,  96) | Depth:  30 | Prio: 1
  Tile: 11  | Grid: ( 5, 13) | Screen: (112, 104) | Depth:  30 | Prio: 1
  Tile: 11  | Grid: ( 5, 14) | Screen: (112, 112) | Depth:  30 | Prio: 1
  Tile: 118 | Grid: ( 6, 10) | Screen: (128,  80) | Depth:  30 | Prio: 1
  Tile: 9   | Grid: ( 6, 11) | Screen: (128,  88) | Depth:  30 | Prio: 1
  Tile: 9   | Grid: ( 6, 12) | Screen: (128,  96) | Depth:  30 | Prio: 1
  Tile: 10  | Grid: ( 6, 13) | Screen: (128, 104) | Depth:  30 | Prio: 1
  Tile: 10  | Grid: ( 6, 14) | Screen: (128, 112) | Depth:  30 | Prio: 1
  Tile: 119 | Grid: ( 7, 10) | Screen: (144,  80) | Depth:  30 | Prio: 1
  Tile: 9   | Grid: ( 7, 11) | Screen: (144,  88) | Depth:  30 | Prio: 1
  Tile: 10  | Grid: ( 7, 12) | Screen: (144,  96) | Depth:  30 | Prio: 1
  Tile: 10  | Grid: ( 7, 13) | Screen: (144, 104) | Depth:  30 | Prio: 1
  Tile: 46  | Grid: ( 5, 12) | Screen: (112,  96) | Depth:  30 | Prio: 2
  Tile: 44  | Grid: ( 5, 15) | Screen: (112, 120) | Depth:  30 | Prio: 2
  Tile: 42  | Grid: ( 6, 12) | Screen: (128,  96) | Depth:  30 | Prio: 2
  Tile: 41  | Grid: ( 6, 15) | Screen: (128, 120) | Depth:  30 | Prio: 2
  Tile: 42  | Grid: ( 7, 11) | Screen: (144,  88) | Depth:  30 | Prio: 2
  Tile: 41  | Grid: ( 7, 14) | Screen: (144, 112) | Depth:  30 | Prio: 2
  Tile: 51  | Grid: ( 8, 12) | Screen: (160,  96) | Depth:  32 | Prio: 1
  Tile: 52  | Grid: ( 8, 13) | Screen: (160, 104) | Depth:  32 | Prio: 3
  Tile: 51  | Grid: ( 9, 13) | Screen: (176, 104) | Depth:  32 | Prio: 3
  Tile: 52  | Grid: ( 9, 14) | Screen: (176, 112) | Depth:  32 | Prio: 3
  Tile: 54  | Grid: (10, 13) | Screen: (192, 104) | Depth:  32 | Prio: 3
  Tile: 55  | Grid: (10, 14) | Screen: (192, 112) | Depth:  32 | Prio: 3
  Tile: 54  | Grid: (11, 12) | Screen: (208,  96) | Depth:  32 | Prio: 3
  Tile: 53  | Grid: ( 8, 14) | Screen: (160, 112) | Depth:  32 | Prio: 4
  Tile: 53  | Grid: ( 9, 15) | Screen: (176, 120) | Depth:  32 | Prio: 4
  Tile: 56  | Grid: (10, 15) | Screen: (192, 120) | Depth:  32 | Prio: 4
  Tile: 55  | Grid: (11, 13) | Screen: (208, 104) | Depth:  32 | Prio: 4
  Tile: 56  | Grid: (11, 14) | Screen: (208, 112) | Depth:  32 | Prio: 4
  Tile: 54  | Grid: ( 4, 13) | Screen: ( 96, 104) | Depth:  34 | Prio: 1
  Tile: 55  | Grid: ( 4, 14) | Screen: ( 96, 112) | Depth:  34 | Prio: 1
Room 72:
  Tile: 208 | Grid: ( 0, 12) | Screen: ( 32,  96) | Depth: -16 | Prio: 0
  Tile: 136 | Grid: ( 0, 13) | Screen: ( 32, 104) | Depth: -16 | Prio: 0
  Tile: 11  | Grid: ( 0, 14) | Screen: ( 32, 112) | Depth: -16 | Prio: 0
  Tile: 11  | Grid: ( 0, 15) | Screen: ( 32, 120) | Depth: -16 | Prio: 0
  Tile: 46  | Grid: ( 0, 16) | Screen: ( 32, 128) | Depth: -16 | Prio: 0
  Tile: 37  | Grid: ( 0, 17) | Screen: ( 32, 136) | Depth: -16 | Prio: 0
  Tile: 38  | Grid: ( 0, 18) | Screen: ( 32, 144) | Depth: -16 | Prio: 0
  Tile: 39  | Grid: ( 0, 19) | Screen: ( 32, 152) | Depth: -16 | Prio: 0
  Tile: 137 | Grid: ( 1, 12) | Screen: ( 48,  96) | Depth: -16 | Prio: 0
  Tile: 136 | Grid: ( 1, 13) | Screen: ( 48, 104) | Depth: -16 | Prio: 0
  Tile: 136 | Grid: ( 1, 14) | Screen: ( 48, 112) | Depth: -16 | Prio: 0
  Tile: 11  | Grid: ( 1, 15) | Screen: ( 48, 120) | Depth: -16 | Prio: 0
  Tile: 11  | Grid: ( 1, 16) | Screen: ( 48, 128) | Depth: -16 | Prio: 0
  Tile: 46  | Grid: ( 1, 17) | Screen: ( 48, 136) | Depth: -16 | Prio: 0
  Tile: 37  | Grid: ( 1, 18) | Screen: ( 48, 144) | Depth: -16 | Prio: 0
  Tile: 38  | Grid: ( 1, 19) | Screen: ( 48, 152) | Depth: -16 | Prio: 0
  Tile: 6   | Grid: ( 2, 12) | Screen: ( 64,  96) | Depth: -16 | Prio: 0
  Tile: 6   | Grid: ( 2, 13) | Screen: ( 64, 104) | Depth: -16 | Prio: 0
  Tile: 11  | Grid: ( 2, 14) | Screen: ( 64, 112) | Depth: -16 | Prio: 0
  Tile: 11  | Grid: ( 2, 15) | Screen: ( 64, 120) | Depth: -16 | Prio: 0
  Tile: 44  | Grid: ( 2, 16) | Screen: ( 64, 128) | Depth: -16 | Prio: 0
  Tile: 11  | Grid: ( 2, 17) | Screen: ( 64, 136) | Depth: -16 | Prio: 0
  Tile: 46  | Grid: ( 2, 18) | Screen: ( 64, 144) | Depth: -16 | Prio: 0
  Tile: 37  | Grid: ( 2, 19) | Screen: ( 64, 152) | Depth: -16 | Prio: 0
  Tile: 6   | Grid: ( 3, 13) | Screen: ( 80, 104) | Depth: -16 | Prio: 0
  Tile: 6   | Grid: ( 3, 14) | Screen: ( 80, 112) | Depth: -16 | Prio: 0
  Tile: 11  | Grid: ( 3, 15) | Screen: ( 80, 120) | Depth: -16 | Prio: 0
  Tile: 11  | Grid: ( 3, 16) | Screen: ( 80, 128) | Depth: -16 | Prio: 0
  Tile: 44  | Grid: ( 3, 17) | Screen: ( 80, 136) | Depth: -16 | Prio: 0
  Tile: 41  | Grid: ( 3, 18) | Screen: ( 80, 144) | Depth: -16 | Prio: 0
  Tile: 46  | Grid: ( 3, 19) | Screen: ( 80, 152) | Depth: -16 | Prio: 0
  Tile: 6   | Grid: ( 4, 14) | Screen: ( 96, 112) | Depth: -16 | Prio: 0
  Tile: 6   | Grid: ( 4, 15) | Screen: ( 96, 120) | Depth: -16 | Prio: 0
  Tile: 11  | Grid: ( 4, 16) | Screen: ( 96, 128) | Depth: -16 | Prio: 0
  Tile: 11  | Grid: ( 4, 17) | Screen: ( 96, 136) | Depth: -16 | Prio: 0
  Tile: 44  | Grid: ( 4, 18) | Screen: ( 96, 144) | Depth: -16 | Prio: 0
  Tile: 78  | Grid: ( 5,  2) | Screen: (112,  16) | Depth: -16 | Prio: 0
  Tile: 2   | Grid: ( 5,  3) | Screen: (112,  24) | Depth: -16 | Prio: 0
  Tile: 2   | Grid: ( 5,  4) | Screen: (112,  32) | Depth: -16 | Prio: 0
  Tile: 6   | Grid: ( 5, 15) | Screen: (112, 120) | Depth: -16 | Prio: 0
  Tile: 6   | Grid: ( 5, 16) | Screen: (112, 128) | Depth: -16 | Prio: 0
  Tile: 11  | Grid: ( 5, 17) | Screen: (112, 136) | Depth: -16 | Prio: 0
  Tile: 11  | Grid: ( 5, 18) | Screen: (112, 144) | Depth: -16 | Prio: 0
  Tile: 44  | Grid: ( 5, 19) | Screen: (112, 152) | Depth: -16 | Prio: 0
  Tile: 79  | Grid: ( 6,  2) | Screen: (128,  16) | Depth: -16 | Prio: 0
  Tile: 2   | Grid: ( 6,  3) | Screen: (128,  24) | Depth: -16 | Prio: 0
  Tile: 2   | Grid: ( 6,  4) | Screen: (128,  32) | Depth: -16 | Prio: 0
  Tile: 2   | Grid: ( 6,  5) | Screen: (128,  40) | Depth: -16 | Prio: 0
  Tile: 6   | Grid: ( 6, 16) | Screen: (128, 128) | Depth: -16 | Prio: 0
  Tile: 6   | Grid: ( 6, 17) | Screen: (128, 136) | Depth: -16 | Prio: 0
  Tile: 11  | Grid: ( 6, 18) | Screen: (128, 144) | Depth: -16 | Prio: 0
  Tile: 11  | Grid: ( 6, 19) | Screen: (128, 152) | Depth: -16 | Prio: 0
  Tile: 79  | Grid: ( 7,  3) | Screen: (144,  24) | Depth: -16 | Prio: 0
  Tile: 2   | Grid: ( 7,  4) | Screen: (144,  32) | Depth: -16 | Prio: 0
  Tile: 2   | Grid: ( 7,  5) | Screen: (144,  40) | Depth: -16 | Prio: 0
  Tile: 2   | Grid: ( 7,  6) | Screen: (144,  48) | Depth: -16 | Prio: 0
  Tile: 6   | Grid: ( 7, 16) | Screen: (144, 128) | Depth: -16 | Prio: 0
  Tile: 256 | Grid: ( 7, 17) | Screen: (144, 136) | Depth: -16 | Prio: 0
  Tile: 256 | Grid: ( 7, 18) | Screen: (144, 144) | Depth: -16 | Prio: 0
  Tile: 100 | Grid: ( 8,  1) | Screen: (160,   8) | Depth: -16 | Prio: 0
  Tile: 4   | Grid: ( 8,  2) | Screen: (160,  16) | Depth: -16 | Prio: 0
  Tile: 3   | Grid: ( 8,  3) | Screen: (160,  24) | Depth: -16 | Prio: 0
  Tile: 4   | Grid: ( 8,  4) | Screen: (160,  32) | Depth: -16 | Prio: 0
  Tile: 3   | Grid: ( 8,  5) | Screen: (160,  40) | Depth: -16 | Prio: 0
  Tile: 99  | Grid: ( 8,  6) | Screen: (160,  48) | Depth: -16 | Prio: 0
  Tile: 2   | Grid: ( 8,  7) | Screen: (160,  56) | Depth: -16 | Prio: 0
  Tile: 6   | Grid: ( 8, 15) | Screen: (160, 120) | Depth: -16 | Prio: 0
  Tile: 256 | Grid: ( 8, 16) | Screen: (160, 128) | Depth: -16 | Prio: 0
